student_id,race_ethnicity,sex,appalachian_residency,generation,age_at_entry,total_students,graduation_time,graduated,grad_in_4,grad_in_6
1932,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
1934,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
1941,white,male,appalachian,gen_unknown,19,1,did_not_graduate,0,0,0
1957,white,male,appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
1965,white,male,appalachian,first_gen,19,1,did_not_graduate,0,0,0
1966,white,female,appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
1967,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
1972,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
1976,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
1995,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
1999,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2001,two_or_more_races,male,appalachian,non_first_gen,17,1,did_not_graduate,0,0,0
2005,white,female,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2008,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2012,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2019,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2025,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2034,white,female,appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
2036,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2037,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2041,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2046,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2053,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2063,white,male,appalachian,first_gen,19,1,did_not_graduate,0,0,0
2064,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2070,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2072,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2073,white,male,appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
2080,white,male,appalachian,first_gen,19,1,did_not_graduate,0,0,0
2081,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2096,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2101,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2102,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2104,white,female,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2109,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2112,white,male,appalachian,first_gen,17,1,did_not_graduate,0,0,0
2119,white,male,appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
2120,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2133,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2134,white,female,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2141,white,female,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2146,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2149,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2163,white,male,appalachian,first_gen,19,1,did_not_graduate,0,0,0
2171,white,female,appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
2178,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2184,white,male,appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
2193,white,female,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2200,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2219,white,female,appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
2220,white,female,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2221,white,female,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2226,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2232,american_indian_alaska_native,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2236,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2249,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2251,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2255,white,male,appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
2256,black_african_american,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2260,two_or_more_races,female,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2262,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2263,white,male,appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
2270,white,male,appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
2291,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2298,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2306,white,female,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2308,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2311,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2312,white,male,appalachian,first_gen,19,1,did_not_graduate,0,0,0
2317,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2319,white,male,appalachian,non_first_gen,17,1,did_not_graduate,0,0,0
2322,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2330,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2346,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2363,white,female,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2366,white,male,appalachian,first_gen,19,1,did_not_graduate,0,0,0
2372,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2374,white,female,appalachian,non_first_gen,17,1,did_not_graduate,0,0,0
2380,white,male,appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
2381,white,female,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2382,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2384,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2388,white,male,appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
2396,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2400,white,female,appalachian,non_first_gen,17,1,did_not_graduate,0,0,0
2401,two_or_more_races,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2405,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2420,white,female,appalachian,first_gen,19,1,did_not_graduate,0,0,0
2424,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2425,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2430,two_or_more_races,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2436,white,male,appalachian,gen_unknown,19,1,did_not_graduate,0,0,0
2438,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2443,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2458,white,male,appalachian,first_gen,19,1,did_not_graduate,0,0,0
2473,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2475,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2476,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2483,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2486,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2487,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2497,white,male,appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
2516,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2517,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2520,white,female,appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
2527,white,male,appalachian,first_gen,19,1,did_not_graduate,0,0,0
2538,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2547,white,female,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2560,white,female,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2562,white,male,appalachian,first_gen,19,1,did_not_graduate,0,0,0
2565,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2566,white,female,appalachian,first_gen,17,1,did_not_graduate,0,0,0
2570,race_unknown,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2574,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2577,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2583,black_african_american,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2584,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2585,white,female,appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
2592,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2597,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2600,white,female,appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
2608,two_or_more_races,male,appalachian,gen_unknown,19,1,did_not_graduate,0,0,0
2614,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2620,two_or_more_races,female,appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
2622,white,male,appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
2626,black_african_american,male,appalachian,first_gen,19,1,did_not_graduate,0,0,0
2643,white,female,appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
2668,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2680,white,female,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2683,white,male,appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
2684,white,female,appalachian,non_first_gen,17,1,did_not_graduate,0,0,0
2692,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2696,white,male,appalachian,first_gen,19,1,did_not_graduate,0,0,0
2699,white,female,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2700,hispanic_latino,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2703,two_or_more_races,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2705,white,male,appalachian,first_gen,19,1,did_not_graduate,0,0,0
2708,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2711,white,female,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2713,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2716,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2719,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2734,white,male,appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
2735,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2738,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2740,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2743,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2751,two_or_more_races,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2759,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2763,two_or_more_races,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2773,two_or_more_races,female,appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
2786,american_indian_alaska_native,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2787,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2792,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2797,black_african_american,male,appalachian,gen_unknown,19,1,did_not_graduate,0,0,0
2800,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2808,white,female,appalachian,first_gen,17,1,did_not_graduate,0,0,0
2810,white,female,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2816,hispanic_latino,female,appalachian,non_first_gen,17,1,did_not_graduate,0,0,0
2820,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2822,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2826,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2829,white,female,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2833,two_or_more_races,female,appalachian,first_gen,19,1,did_not_graduate,0,0,0
2834,white,female,appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
2837,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2844,two_or_more_races,male,appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
2847,white,female,appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
2849,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2852,race_unknown,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2856,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2859,white,male,appalachian,first_gen,19,1,did_not_graduate,0,0,0
2865,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2866,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2868,white,male,appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
2874,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2876,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2877,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2878,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2879,white,male,appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
2880,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2883,white,male,appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
2884,white,male,appalachian,first_gen,19,1,did_not_graduate,0,0,0
2886,two_or_more_races,female,appalachian,first_gen,17,1,did_not_graduate,0,0,0
2888,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2889,white,female,appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
2890,two_or_more_races,male,appalachian,gen_unknown,48,1,did_not_graduate,0,0,0
2895,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2902,white,female,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2903,white,female,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2904,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2905,two_or_more_races,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2906,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2907,white,female,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2908,white,female,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2919,white,male,appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
2921,white,male,appalachian,first_gen,19,1,did_not_graduate,0,0,0
2922,white,female,appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
2923,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2924,white,female,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2925,white,male,appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
2926,white,male,appalachian,non_first_gen,22,1,did_not_graduate,0,0,0
2927,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2929,white,female,appalachian,non_first_gen,28,1,did_not_graduate,0,0,0
2935,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2937,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2941,two_or_more_races,male,appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
2942,black_african_american,female,appalachian,gen_unknown,23,1,did_not_graduate,0,0,0
2946,white,female,appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
2947,white,female,appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
2952,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2956,white,male,appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
2957,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2959,white,male,appalachian,gen_unknown,19,1,did_not_graduate,0,0,0
2960,white,female,appalachian,first_gen,19,1,did_not_graduate,0,0,0
2961,white,female,appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
2962,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2963,white,female,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2967,two_or_more_races,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2968,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2969,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2981,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2982,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2991,two_or_more_races,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
2993,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2994,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
2997,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3006,white,male,appalachian,first_gen,19,1,did_not_graduate,0,0,0
3008,white,female,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3010,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
3012,white,female,appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
3017,white,male,appalachian,first_gen,19,1,did_not_graduate,0,0,0
3018,white,female,appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
3019,white,male,appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
3027,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
3030,white,female,appalachian,first_gen,17,1,did_not_graduate,0,0,0
3032,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
3033,white,female,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3034,white,male,appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
3035,white,female,appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
3037,white,male,appalachian,first_gen,17,1,did_not_graduate,0,0,0
3050,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
3051,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3054,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
3055,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3056,white,male,appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
3057,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
3058,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
3059,white,male,appalachian,first_gen,18,1,did_not_graduate,0,0,0
3060,white,female,appalachian,first_gen,18,1,did_not_graduate,0,0,0
3062,white,male,appalachian,first_gen,20,1,did_not_graduate,0,0,0
