StudentID	Race_Ethnicity	Sex	appalachian_residency	generation	pell_elligibility	age_at_entry	graduated
424	White	Female	appalachian	first_gen	pell_elligible	18	0
425	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
426	White	Male	non_appalachian	first_gen	non_pell_elligible	18	1
427	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
428	nonresident_alien	Female	non_appalachian	first_gen	non_pell_elligible	18	1
429	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
430	White	Female	non_appalachian	non_first_gen	non_pell_elligible	17	1
431	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
432	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
433	black_african_american	Female	non_appalachian	gen_unknown	pell_elligible	19	1
434	White	Female	appalachian	first_gen	pell_elligible	18	1
435	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
436	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
437	White	Male	non_appalachian	first_gen	non_pell_elligible	18	1
438	White	Male	non_appalachian	non_first_gen	non_pell_elligible	19	1
439	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
440	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
441	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
442	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
443	White	Female	non_appalachian	non_first_gen	non_pell_elligible	19	0
444	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
445	White	Female	non_appalachian	gen_unknown	non_pell_elligible	18	1
446	White	Female	appalachian	non_first_gen	non_pell_elligible	18	1
447	White	Female	appalachian	non_first_gen	non_pell_elligible	18	1
448	White	Female	non_appalachian	non_first_gen	pell_elligible	18	1
449	White	Female	non_appalachian	non_first_gen	pell_elligible	18	1
450	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
451	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
452	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
453	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
454	White	Female	non_appalachian	first_gen	non_pell_elligible	18	1
455	White	Female	appalachian	non_first_gen	non_pell_elligible	18	1
456	black_african_american	Female	non_appalachian	non_first_gen	non_pell_elligible	17	1
457	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
458	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
459	White	Female	non_appalachian	gen_unknown	non_pell_elligible	18	1
460	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
461	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
462	White	Female	non_appalachian	non_first_gen	non_pell_elligible	19	1
463	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
464	White	Female	non_appalachian	first_gen	pell_elligible	18	0
465	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
466	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
467	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
468	two_or_more_races	Male	appalachian	non_first_gen	non_pell_elligible	18	0
469	White	Female	non_appalachian	first_gen	pell_elligible	17	1
470	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
471	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
472	black_african_american	Female	non_appalachian	non_first_gen	pell_elligible	18	1
473	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
474	White	Male	appalachian	non_first_gen	non_pell_elligible	18	1
475	White	Female	appalachian	first_gen	non_pell_elligible	18	0
476	White	Female	non_appalachian	non_first_gen	pell_elligible	18	1
477	White	Male	appalachian	first_gen	non_pell_elligible	18	0
478	White	Female	non_appalachian	non_first_gen	non_pell_elligible	19	1
479	White	Male	non_appalachian	non_first_gen	pell_elligible	18	1
480	White	Male	non_appalachian	gen_unknown	non_pell_elligible	19	0
481	hispanic_latino	Female	appalachian	non_first_gen	non_pell_elligible	18	1
482	White	Male	appalachian	gen_unknown	non_pell_elligible	18	1
483	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
484	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
485	White	Female	appalachian	first_gen	pell_elligible	18	1
486	White	Female	appalachian	non_first_gen	non_pell_elligible	19	1
487	White	Female	non_appalachian	gen_unknown	pell_elligible	19	1
488	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
489	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
490	White	Female	non_appalachian	non_first_gen	non_pell_elligible	17	1
491	White	Male	non_appalachian	first_gen	pell_elligible	19	0
492	White	Male	appalachian	non_first_gen	non_pell_elligible	18	0
493	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
494	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
495	White	Female	appalachian	first_gen	non_pell_elligible	18	1
496	White	Female	non_appalachian	non_first_gen	pell_elligible	18	1
497	White	Male	appalachian	first_gen	non_pell_elligible	18	1
498	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
499	White	Female	non_appalachian	first_gen	non_pell_elligible	18	0
500	black_african_american	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
501	White	Female	non_appalachian	first_gen	non_pell_elligible	19	1
502	hispanic_latino	Female	non_appalachian	non_first_gen	non_pell_elligible	19	1
503	White	Female	non_appalachian	first_gen	pell_elligible	18	1
504	two_or_more_races	Female	non_appalachian	first_gen	non_pell_elligible	18	0
505	White	Male	appalachian	first_gen	non_pell_elligible	19	1
506	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
507	White	Male	non_appalachian	gen_unknown	pell_elligible	20	0
508	White	Male	appalachian	non_first_gen	non_pell_elligible	18	1
509	hispanic_latino	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
510	White	Male	non_appalachian	non_first_gen	non_pell_elligible	19	1
511	White	Female	non_appalachian	first_gen	non_pell_elligible	18	1
512	White	Female	non_appalachian	gen_unknown	pell_elligible	18	1
513	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
514	White	Female	non_appalachian	first_gen	non_pell_elligible	18	0
515	White	Female	appalachian	first_gen	pell_elligible	18	1
516	White	Female	non_appalachian	first_gen	non_pell_elligible	18	0
517	White	Female	non_appalachian	gen_unknown	non_pell_elligible	19	1
518	White	Female	non_appalachian	first_gen	non_pell_elligible	18	1
519	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
520	White	Male	non_appalachian	non_first_gen	pell_elligible	18	1
521	White	Female	non_appalachian	non_first_gen	non_pell_elligible	19	1
522	White	Female	non_appalachian	non_first_gen	non_pell_elligible	19	0
523	White	Female	non_appalachian	first_gen	non_pell_elligible	18	1
524	White	Female	non_appalachian	first_gen	pell_elligible	18	1
525	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
526	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
527	White	Male	appalachian	non_first_gen	non_pell_elligible	18	1
528	White	Female	non_appalachian	non_first_gen	pell_elligible	18	1
529	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
530	hispanic_latino	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
531	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
532	White	Female	non_appalachian	gen_unknown	non_pell_elligible	18	0
533	Asian	Female	non_appalachian	non_first_gen	pell_elligible	18	1
534	White	Male	appalachian	first_gen	non_pell_elligible	19	0
535	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
536	hispanic_latino	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
537	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
538	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
539	White	Female	non_appalachian	first_gen	non_pell_elligible	17	1
540	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
541	unknown_ethnicity	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
542	White	Female	non_appalachian	non_first_gen	non_pell_elligible	19	1
543	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
544	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
545	White	Female	appalachian	non_first_gen	non_pell_elligible	18	1
546	White	Female	appalachian	non_first_gen	non_pell_elligible	18	0
547	hispanic_latino	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
548	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
549	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
550	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
551	White	Female	non_appalachian	first_gen	pell_elligible	18	1
552	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
553	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
554	White	Female	non_appalachian	gen_unknown	non_pell_elligible	18	0
555	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
556	White	Male	appalachian	first_gen	non_pell_elligible	18	0
557	White	Female	non_appalachian	non_first_gen	pell_elligible	18	1
558	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
559	black_african_american	Female	non_appalachian	gen_unknown	non_pell_elligible	18	1
560	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
561	black_african_american	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
562	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
563	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
564	hispanic_latino	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
565	unknown_ethnicity	Female	non_appalachian	gen_unknown	pell_elligible	18	0
566	White	Female	appalachian	non_first_gen	non_pell_elligible	19	0
567	White	Male	non_appalachian	first_gen	pell_elligible	18	0
568	White	Female	non_appalachian	non_first_gen	non_pell_elligible	19	1
569	White	Female	non_appalachian	non_first_gen	non_pell_elligible	17	0
570	White	Female	non_appalachian	gen_unknown	pell_elligible	18	1
571	White	Female	non_appalachian	first_gen	non_pell_elligible	18	0
572	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
573	White	Female	appalachian	non_first_gen	non_pell_elligible	18	1
574	White	Female	appalachian	non_first_gen	non_pell_elligible	18	1
575	White	Female	non_appalachian	non_first_gen	non_pell_elligible	19	0
576	White	Male	non_appalachian	first_gen	non_pell_elligible	18	1
577	White	Male	non_appalachian	non_first_gen	non_pell_elligible	20	0
578	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
579	White	Male	non_appalachian	non_first_gen	pell_elligible	18	1
580	White	Male	appalachian	first_gen	pell_elligible	18	1
581	White	Female	appalachian	gen_unknown	non_pell_elligible	18	1
582	White	Male	appalachian	first_gen	pell_elligible	19	0
583	White	Female	appalachian	gen_unknown	non_pell_elligible	18	0
584	White	Male	appalachian	non_first_gen	non_pell_elligible	19	0
585	White	Female	non_appalachian	non_first_gen	non_pell_elligible	19	1
586	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
587	two_or_more_races	Female	non_appalachian	non_first_gen	pell_elligible	18	0
588	White	Female	non_appalachian	non_first_gen	non_pell_elligible	17	1
589	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
590	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
591	White	Female	non_appalachian	first_gen	pell_elligible	18	0
592	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
593	White	Female	appalachian	non_first_gen	non_pell_elligible	18	1
594	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
595	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
596	White	Female	non_appalachian	gen_unknown	non_pell_elligible	19	1
597	White	Female	appalachian	first_gen	pell_elligible	18	1
598	White	Female	non_appalachian	first_gen	non_pell_elligible	18	0
599	White	Male	non_appalachian	first_gen	non_pell_elligible	18	0
600	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
601	White	Male	appalachian	gen_unknown	non_pell_elligible	18	1
602	White	Female	appalachian	first_gen	pell_elligible	18	1
603	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
604	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
605	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
606	White	Female	non_appalachian	first_gen	pell_elligible	18	0
607	White	Male	appalachian	non_first_gen	non_pell_elligible	18	1
608	White	Male	appalachian	first_gen	pell_elligible	18	0
609	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
610	White	Female	non_appalachian	non_first_gen	pell_elligible	17	0
611	White	Female	non_appalachian	first_gen	pell_elligible	18	0
612	hispanic_latino	Female	non_appalachian	first_gen	non_pell_elligible	18	1
613	White	Female	appalachian	first_gen	pell_elligible	17	0
614	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
615	hispanic_latino	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
616	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
617	White	Male	appalachian	first_gen	pell_elligible	18	0
618	White	Female	non_appalachian	first_gen	non_pell_elligible	18	1
619	White	Female	appalachian	non_first_gen	non_pell_elligible	18	0
620	black_african_american	Male	non_appalachian	first_gen	non_pell_elligible	18	1
621	White	Male	appalachian	non_first_gen	non_pell_elligible	19	0
622	White	Male	non_appalachian	gen_unknown	non_pell_elligible	18	1
623	White	Female	appalachian	gen_unknown	non_pell_elligible	18	0
624	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
625	White	Female	non_appalachian	gen_unknown	non_pell_elligible	18	1
626	White	Male	appalachian	non_first_gen	non_pell_elligible	19	1
627	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
628	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
629	White	Female	non_appalachian	first_gen	non_pell_elligible	18	1
630	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
631	White	Male	appalachian	first_gen	pell_elligible	17	0
632	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
633	White	Male	non_appalachian	non_first_gen	pell_elligible	19	1
634	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
635	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
636	White	Male	non_appalachian	gen_unknown	non_pell_elligible	18	1
637	White	Male	non_appalachian	first_gen	pell_elligible	18	1
638	White	Male	non_appalachian	first_gen	pell_elligible	19	1
639	White	Female	non_appalachian	non_first_gen	pell_elligible	18	0
640	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
641	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
642	White	Female	non_appalachian	gen_unknown	non_pell_elligible	19	1
643	White	Female	non_appalachian	non_first_gen	non_pell_elligible	17	1
644	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
645	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
646	White	Male	non_appalachian	gen_unknown	non_pell_elligible	18	1
647	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
648	White	Male	non_appalachian	first_gen	non_pell_elligible	18	1
649	White	Male	non_appalachian	first_gen	non_pell_elligible	19	1
650	White	Female	non_appalachian	non_first_gen	non_pell_elligible	19	1
651	White	Female	non_appalachian	gen_unknown	non_pell_elligible	18	1
652	hispanic_latino	Male	non_appalachian	non_first_gen	non_pell_elligible	19	1
